user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment,segment_name
2622,288,3,100.95,3,3,2,332,Обычные клиенты
2910,286,3,101.11,3,3,2,332,Обычные клиенты
2790,419,2,101.19,1,1,2,112,Потерянные
2254,189,2,101.29,4,2,2,422,Потенциальные лоялисты
4274,386,3,101.55,1,3,2,132,Обычные клиенты
4257,351,2,101.64,2,2,2,222,Засыпающие
4540,379,3,101.73,1,3,2,132,Обычные клиенты
4598,280,5,101.93,3,5,2,352,Обычные клиенты
480,272,3,102.01,3,3,2,332,Обычные клиенты
2536,255,2,102.1,3,1,2,312,Засыпающие
4183,600,2,102.2,1,1,2,112,Потерянные
4050,349,2,102.22,2,2,2,222,Засыпающие
3147,351,3,102.23,2,2,2,222,Засыпающие
3172,180,3,102.31,4,2,2,422,Потенциальные лоялисты
4755,130,3,102.32,5,3,2,532,Потенциальные лоялисты
413,291,3,102.42,3,3,2,332,Обычные клиенты
4689,287,4,102.5,3,4,2,342,Обычные клиенты
509,464,2,102.57,1,2,2,122,Обычные клиенты
781,71,3,102.66,5,3,2,532,Потенциальные лоялисты
2277,266,5,102.66,3,5,2,352,Обычные клиенты
1388,418,4,102.71,1,4,2,142,Нельзя потерять
1571,197,3,102.72,4,3,2,432,Потенциальные лоялисты
1194,463,1,102.75,1,1,2,112,Потерянные
1945,190,7,102.84,4,5,2,452,Лояльные клиенты
1778,76,4,102.93,5,4,2,542,Лояльные клиенты
931,592,1,102.95,1,1,2,112,Потерянные
1303,357,2,103.0,2,2,2,222,Засыпающие
1481,304,3,103.06,2,2,2,222,Засыпающие
3499,123,4,103.15,5,3,2,532,Потенциальные лоялисты
3260,315,4,103.15,2,4,2,242,Нельзя потерять
402,395,2,103.15,1,1,2,112,Потерянные
3215,490,4,103.31,1,3,2,132,Обычные клиенты
583,387,2,103.32,1,1,2,112,Потерянные
55,242,3,103.33,3,3,2,332,Обычные клиенты
63,421,3,103.35,1,3,2,132,Обычные клиенты
1537,510,1,103.38,1,1,2,112,Потерянные
1384,56,3,103.46,5,3,2,532,Потенциальные лоялисты
1271,239,3,103.46,3,3,2,332,Обычные клиенты
3956,181,4,103.48,4,4,2,442,Лояльные клиенты
1347,353,4,103.82,2,4,2,242,Нельзя потерять
686,180,2,103.83,4,2,2,422,Потенциальные лоялисты
2944,46,2,103.84,5,2,2,522,Потенциальные лоялисты
4411,468,3,103.85,1,2,2,122,Обычные клиенты
3067,295,3,104.02,3,3,2,332,Обычные клиенты
2263,326,2,104.03,2,2,2,222,Засыпающие
265,100,3,104.07,5,3,2,532,Потенциальные лоялисты
2003,245,5,104.08,3,5,2,352,Обычные клиенты
3460,269,2,104.17,3,1,2,312,Засыпающие
2173,161,2,104.22,4,2,2,422,Потенциальные лоялисты
4166,72,3,104.25,5,3,2,532,Потенциальные лоялисты
2515,106,4,104.26,5,3,2,532,Потенциальные лоялисты
388,80,4,104.3,5,4,2,542,Лояльные клиенты
2772,408,3,104.42,1,3,2,132,Обычные клиенты
3179,432,1,104.48,1,1,2,112,Потерянные
4135,448,3,104.51,1,2,2,122,Обычные клиенты
4141,351,4,104.59,2,4,2,242,Нельзя потерять
3898,391,3,104.69,1,3,2,132,Обычные клиенты
1356,268,3,104.69,3,3,2,332,Обычные клиенты
411,218,3,104.73,4,3,2,432,Потенциальные лоялисты
1049,306,3,104.89,2,2,2,222,Засыпающие
356,283,4,104.95,3,4,2,342,Обычные клиенты
1840,202,4,104.95,4,4,2,442,Лояльные клиенты
202,327,5,105.1,2,4,2,242,Нельзя потерять
4837,324,3,105.12,2,2,2,222,Засыпающие
3316,205,3,105.22,4,3,2,432,Потенциальные лоялисты
646,372,4,105.32,2,3,2,232,Обычные клиенты
4758,437,3,105.4,1,2,2,122,Обычные клиенты
4940,422,2,105.55,1,1,2,112,Потерянные
2936,554,3,105.65,1,3,2,132,Обычные клиенты
4034,25,4,105.71,5,3,2,532,Потенциальные лоялисты
4782,409,3,105.79,1,3,2,132,Обычные клиенты
298,325,2,105.83,2,2,2,222,Засыпающие
1853,203,2,105.9,4,2,2,422,Потенциальные лоялисты
1680,385,2,105.92,1,1,2,112,Потерянные
1892,413,2,106.24,1,1,2,112,Потерянные
2677,407,1,106.26,1,1,2,112,Потерянные
607,85,6,106.4,5,5,2,552,Лояльные клиенты
3314,195,6,106.41,4,5,2,452,Лояльные клиенты
2231,384,3,106.48,1,3,2,132,Обычные клиенты
1379,398,4,106.58,1,4,2,142,Нельзя потерять
4151,306,2,106.61,2,2,2,222,Засыпающие
3921,351,2,106.66,2,2,2,222,Засыпающие
1998,140,2,106.76,5,2,2,522,Потенциальные лоялисты
2068,151,3,106.78,4,2,2,422,Потенциальные лоялисты
213,78,4,106.94,5,4,2,542,Лояльные клиенты
4589,157,2,106.97,4,2,2,422,Потенциальные лоялисты
3847,15,4,107.05,5,3,2,532,Потенциальные лоялисты
3985,177,2,107.1,4,2,2,422,Потенциальные лоялисты
4209,21,3,107.15,5,3,2,532,Потенциальные лоялисты
2387,347,4,107.15,2,4,2,242,Нельзя потерять
4391,327,4,107.3,2,4,2,242,Нельзя потерять
3591,288,3,107.37,3,3,2,332,Обычные клиенты
2166,406,3,107.38,1,3,2,132,Обычные клиенты
209,26,4,107.48,5,3,2,532,Потенциальные лоялисты
2340,103,4,107.6,5,4,2,542,Лояльные клиенты
4887,108,4,107.89,5,3,2,532,Потенциальные лоялисты
4171,215,1,107.98,4,1,2,412,Обычные клиенты
4491,245,2,108.07,3,1,2,312,Засыпающие
1816,165,4,108.08,4,4,2,442,Лояльные клиенты
251,464,3,108.41,1,2,2,122,Обычные клиенты
1157,218,4,108.47,4,4,2,442,Лояльные клиенты
4634,258,3,108.6,3,3,2,332,Обычные клиенты
4690,173,4,108.62,4,4,2,442,Лояльные клиенты
3692,395,3,108.78,1,3,2,132,Обычные клиенты
272,291,5,108.81,3,4,2,342,Обычные клиенты
3961,303,4,108.82,2,4,2,242,Нельзя потерять
464,316,3,108.83,2,2,2,222,Засыпающие
225,263,3,108.88,3,3,2,332,Обычные клиенты
1358,419,2,108.98,1,1,2,112,Потерянные
2506,43,3,109.11,5,2,2,522,Потенциальные лоялисты
2758,362,3,109.11,2,3,2,232,Обычные клиенты
543,214,3,109.14,4,3,2,432,Потенциальные лоялисты
1870,339,4,109.22,2,4,2,242,Нельзя потерять
3039,484,3,109.27,1,3,2,132,Обычные клиенты
4256,385,2,109.46,1,1,2,112,Потерянные
2398,328,3,109.5,2,2,2,222,Засыпающие
2081,423,4,109.72,1,4,2,142,Нельзя потерять
4854,204,3,109.73,4,3,2,432,Потенциальные лоялисты
3774,198,4,109.74,4,4,2,442,Лояльные клиенты
4379,424,4,109.76,1,4,2,142,Нельзя потерять
811,209,2,109.85,4,2,2,422,Потенциальные лоялисты
2109,220,3,110.2,3,3,2,332,Обычные клиенты
2146,235,3,110.37,3,3,2,332,Обычные клиенты
4917,241,1,110.37,3,1,3,313,Засыпающие
1918,163,3,110.47,4,2,3,423,Потенциальные лоялисты
1949,199,3,110.49,4,3,3,433,Потенциальные лоялисты
2323,443,2,111.06,1,2,3,123,Обычные клиенты
2411,304,4,111.21,2,4,3,243,Нельзя потерять
4220,104,2,111.27,5,1,3,513,Новички
237,368,4,111.28,2,3,3,233,Обычные клиенты
468,256,4,111.29,3,3,3,333,Обычные клиенты
1432,322,3,111.33,2,2,3,223,Засыпающие
2660,131,2,111.34,5,2,3,523,Потенциальные лоялисты
4337,232,3,111.41,3,3,3,333,Обычные клиенты
4745,316,2,111.51,2,2,3,223,Засыпающие
4646,262,4,111.53,3,4,3,343,Обычные клиенты
1627,179,4,111.54,4,4,3,443,Лояльные клиенты
1805,257,3,111.61,3,3,3,333,Обычные клиенты
2453,284,2,111.72,3,2,3,323,Засыпающие
553,127,3,111.94,5,3,3,533,Потенциальные лоялисты
2369,217,4,112.08,4,4,3,443,Лояльные клиенты
4280,263,4,112.17,3,4,3,343,Обычные клиенты
1391,184,4,112.36,4,4,3,443,Лояльные клиенты
2410,289,3,112.53,3,3,3,333,Обычные клиенты
3399,147,3,112.67,4,2,3,423,Потенциальные лоялисты
1187,361,3,112.72,2,3,3,233,Обычные клиенты
2698,69,4,112.76,5,4,3,543,Лояльные клиенты
4886,470,3,112.77,1,2,3,123,Обычные клиенты
1894,350,3,113.02,2,2,3,223,Засыпающие
137,113,3,113.21,5,3,3,533,Потенциальные лоялисты
1957,299,4,113.21,2,4,3,243,Нельзя потерять
160,217,3,113.28,4,3,3,433,Потенциальные лоялисты
195,445,3,113.38,1,2,3,123,Обычные клиенты
2984,200,4,113.43,4,4,3,443,Лояльные клиенты
3104,60,4,113.48,5,4,3,543,Лояльные клиенты
3244,141,2,113.55,5,2,3,523,Потенциальные лоялисты
4673,139,3,113.57,5,2,3,523,Потенциальные лоялисты
342,191,2,113.74,4,2,3,423,Потенциальные лоялисты
1843,101,3,113.78,5,3,3,533,Потенциальные лоялисты
425,516,2,113.81,1,1,3,113,Потерянные
609,457,3,113.81,1,2,3,123,Обычные клиенты
4970,50,4,113.94,5,4,3,543,Лояльные клиенты
2881,76,2,114.02,5,1,3,513,Новички
3182,520,2,114.35,1,1,3,113,Потерянные
4270,242,3,114.53,3,3,3,333,Обычные клиенты
953,251,3,114.58,3,3,3,333,Обычные клиенты
4527,302,4,114.65,2,4,3,243,Нельзя потерять
4633,198,5,114.74,4,4,3,443,Лояльные клиенты
2728,300,3,114.87,2,2,3,223,Засыпающие
4347,268,3,114.91,3,3,3,333,Обычные клиенты
3010,133,3,115.01,5,2,3,523,Потенциальные лоялисты
4102,240,1,115.1,3,1,3,313,Засыпающие
3203,224,1,115.16,3,1,3,313,Засыпающие
3813,436,1,115.37,1,1,3,113,Потерянные
4565,200,4,115.4,4,4,3,443,Лояльные клиенты
2420,61,4,115.44,5,4,3,543,Лояльные клиенты
2285,377,3,115.52,1,3,3,133,Обычные клиенты
4497,302,3,115.53,2,2,3,223,Засыпающие
3563,114,2,115.72,5,2,3,523,Потенциальные лоялисты
4326,362,1,115.84,2,1,3,213,Засыпающие
1039,478,3,115.85,1,3,3,133,Обычные клиенты
4035,249,3,115.87,3,3,3,333,Обычные клиенты
1753,111,4,115.9,5,3,3,533,Потенциальные лоялисты
2449,275,3,115.94,3,3,3,333,Обычные клиенты
24,164,3,116.03,4,2,3,423,Потенциальные лоялисты
2861,263,4,116.05,3,4,3,343,Обычные клиенты
2606,348,3,116.08,2,2,3,223,Засыпающие
40,237,4,116.1,3,3,3,333,Обычные клиенты
4211,190,4,116.13,4,4,3,443,Лояльные клиенты
4815,265,3,116.23,3,3,3,333,Обычные клиенты
4355,149,3,116.26,4,2,3,423,Потенциальные лоялисты
3606,189,4,116.27,4,4,3,443,Лояльные клиенты
4176,202,4,116.45,4,4,3,443,Лояльные клиенты
1646,137,3,116.47,5,2,3,523,Потенциальные лоялисты
3895,279,2,116.49,3,2,3,323,Засыпающие
4502,227,3,116.5,3,3,3,333,Обычные клиенты
3229,187,2,116.61,4,2,3,423,Потенциальные лоялисты
947,200,5,116.8,4,4,3,443,Лояльные клиенты
3376,226,5,116.84,3,5,3,353,Обычные клиенты
4678,42,3,116.91,5,2,3,523,Потенциальные лоялисты
1872,96,3,116.98,5,3,3,533,Потенциальные лоялисты
3653,81,2,117.31,5,1,3,513,Новички
877,13,4,117.33,5,3,3,533,Потенциальные лоялисты
1563,166,3,117.35,4,2,3,423,Потенциальные лоялисты
3777,173,3,117.35,4,2,3,423,Потенциальные лоялисты
505,354,4,117.36,2,4,3,243,Нельзя потерять
4362,444,2,117.38,1,2,3,123,Обычные клиенты
4235,220,4,117.41,3,3,3,333,Обычные клиенты
2327,298,2,117.42,2,2,3,223,Засыпающие
1671,422,3,117.48,1,3,3,133,Обычные клиенты
2580,373,3,117.53,2,3,3,233,Обычные клиенты
2983,542,2,117.62,1,1,3,113,Потерянные
1622,438,3,117.65,1,2,3,123,Обычные клиенты
328,472,3,117.66,1,2,3,123,Обычные клиенты
4888,104,3,117.99,5,3,3,533,Потенциальные лоялисты
848,288,4,118.05,3,4,3,343,Обычные клиенты
1883,218,3,118.12,4,3,3,433,Потенциальные лоялисты
853,133,4,118.29,5,4,3,543,Лояльные клиенты
3002,315,3,118.33,2,2,3,223,Засыпающие
2911,354,3,118.47,2,2,3,223,Засыпающие
989,128,4,118.57,5,3,3,533,Потенциальные лоялисты
642,247,3,118.61,3,3,3,333,Обычные клиенты
2705,328,3,118.63,2,2,3,223,Засыпающие
2030,384,5,118.64,1,4,3,143,Нельзя потерять
3467,318,4,118.7,2,4,3,243,Нельзя потерять
752,183,4,118.7,4,4,3,443,Лояльные клиенты
984,369,2,118.71,2,2,3,223,Засыпающие
2130,297,2,118.79,2,2,3,223,Засыпающие
3390,436,2,118.84,1,2,3,123,Обычные клиенты
3269,273,2,118.85,3,1,3,313,Засыпающие
1568,553,2,118.92,1,1,3,113,Потерянные
3456,359,3,118.98,2,3,3,233,Обычные клиенты
734,394,4,118.99,1,4,3,143,Нельзя потерять
1018,285,3,119.03,3,3,3,333,Обычные клиенты
3193,528,4,119.12,1,3,3,133,Обычные клиенты
1387,395,3,119.17,1,3,3,133,Обычные клиенты
1781,123,3,119.2,5,3,3,533,Потенциальные лоялисты
3783,309,4,119.29,2,4,3,243,Нельзя потерять
2244,151,2,119.34,4,2,3,423,Потенциальные лоялисты
715,332,3,119.36,2,2,3,223,Засыпающие
693,179,4,119.36,4,4,3,443,Лояльные клиенты
2162,290,3,119.38,3,3,3,333,Обычные клиенты
3283,166,4,119.49,4,4,3,443,Лояльные клиенты
2116,258,3,119.55,3,3,3,333,Обычные клиенты
788,353,1,119.56,2,1,3,213,Засыпающие
4474,312,2,119.58,2,2,3,223,Засыпающие
3941,313,3,119.64,2,2,3,223,Засыпающие
522,192,4,119.66,4,4,3,443,Лояльные клиенты
3596,76,5,119.69,5,4,3,543,Лояльные клиенты
1561,203,3,119.73,4,3,3,433,Потенциальные лоялисты
3364,346,4,119.88,2,4,3,243,Нельзя потерять
4923,276,3,120.07,3,3,3,333,Обычные клиенты
256,346,4,120.11,2,4,3,243,Нельзя потерять
3041,295,5,120.23,3,4,3,343,Обычные клиенты
3721,286,2,120.63,3,2,3,323,Засыпающие
1262,103,4,120.67,5,4,3,543,Лояльные клиенты
2009,61,5,120.91,5,4,3,543,Лояльные клиенты
2389,240,4,121.14,3,3,3,333,Обычные клиенты
1641,359,4,121.19,2,3,3,233,Обычные клиенты
1062,365,3,121.31,2,3,3,233,Обычные клиенты
711,364,5,121.63,2,5,3,253,Нельзя потерять
1857,140,5,121.71,5,5,3,553,Лояльные клиенты
1854,380,2,121.74,1,1,3,113,Потерянные
3350,391,2,121.75,1,1,3,113,Потерянные
313,484,2,121.83,1,2,3,123,Обычные клиенты
4231,49,3,121.84,5,2,3,523,Потенциальные лоялисты
3673,388,1,121.84,1,1,3,113,Потерянные
750,56,2,121.85,5,2,3,523,Потенциальные лоялисты
1738,100,3,121.99,5,3,3,533,Потенциальные лоялисты
2891,364,2,122.01,2,2,3,223,Засыпающие
676,246,3,122.21,3,3,3,333,Обычные клиенты
2935,254,4,122.25,3,3,3,333,Обычные клиенты
4813,533,2,122.44,1,1,3,113,Потерянные
4219,156,3,122.5,4,2,3,423,Потенциальные лоялисты
3972,168,3,122.55,4,2,3,423,Потенциальные лоялисты
3128,314,4,122.55,2,4,3,243,Нельзя потерять
1865,283,4,122.63,3,4,3,343,Обычные клиенты
1907,387,4,122.7,1,4,3,143,Нельзя потерять
2069,56,4,122.7,5,4,3,543,Лояльные клиенты
3294,91,4,122.83,5,4,3,543,Лояльные клиенты
1978,371,2,122.96,2,2,3,223,Засыпающие
2066,327,4,123.0,2,4,3,243,Нельзя потерять
1115,382,3,123.07,1,3,3,133,Обычные клиенты
232,184,4,123.4,4,4,3,443,Лояльные клиенты
4433,354,5,123.45,2,5,3,253,Нельзя потерять
2466,368,2,123.57,2,2,3,223,Засыпающие
2276,282,4,123.65,3,4,3,343,Обычные клиенты
573,201,5,123.66,4,4,3,443,Лояльные клиенты
4738,416,2,123.92,1,1,3,113,Потерянные
42,337,4,124.14,2,4,3,243,Нельзя потерять
3175,437,3,124.15,1,3,3,133,Обычные клиенты
918,363,3,124.19,2,3,3,233,Обычные клиенты
2767,196,5,124.44,4,4,3,443,Лояльные клиенты
4229,263,4,124.49,3,4,3,343,Обычные клиенты
1959,393,3,124.53,1,3,3,133,Обычные клиенты
768,193,3,124.55,4,3,3,433,Потенциальные лоялисты
3982,216,2,124.6,4,1,3,413,Обычные клиенты
4202,57,4,124.92,5,4,3,543,Лояльные клиенты
3247,174,3,124.97,4,2,3,423,Потенциальные лоялисты
3265,80,2,125.01,5,1,3,513,Новички
1519,332,3,125.06,2,2,3,223,Засыпающие
613,325,4,125.09,2,4,3,243,Нельзя потерять
2740,105,4,125.14,5,3,3,533,Потенциальные лоялисты
3546,210,4,125.32,4,4,3,443,Лояльные клиенты
1558,476,2,125.37,1,2,3,123,Обычные клиенты
2653,371,4,125.39,2,3,3,233,Обычные клиенты
2844,344,1,125.41,2,1,3,213,Засыпающие
2236,186,5,125.46,4,4,3,443,Лояльные клиенты
4882,476,3,125.9,1,3,3,133,Обычные клиенты
299,438,4,125.99,1,4,3,143,Нельзя потерять
175,344,7,126.1,2,5,3,253,Нельзя потерять
940,294,4,126.21,3,4,3,343,Обычные клиенты
914,13,5,126.3,5,5,3,553,Лояльные клиенты
1483,151,3,126.41,4,2,3,423,Потенциальные лоялисты
4616,178,3,126.42,4,2,3,423,Потенциальные лоялисты
1088,144,3,126.51,4,2,3,423,Потенциальные лоялисты
974,229,5,126.52,3,5,3,353,Обычные клиенты
4528,541,3,126.53,1,3,3,133,Обычные клиенты
3517,262,3,126.62,3,3,3,333,Обычные клиенты
836,313,3,126.66,2,2,3,223,Засыпающие
3431,338,3,126.85,2,2,3,223,Засыпающие
4946,132,3,126.87,5,2,3,523,Потенциальные лоялисты
559,372,3,127.04,2,3,3,233,Обычные клиенты
2878,390,5,127.06,1,4,3,143,Нельзя потерять
3660,184,4,127.14,4,4,3,443,Лояльные клиенты
2588,148,4,127.16,4,4,3,443,Лояльные клиенты
1534,312,3,127.27,2,2,3,223,Засыпающие
1838,238,4,127.42,3,3,3,333,Обычные клиенты
545,299,2,127.46,2,2,3,223,Засыпающие
3377,115,2,127.47,5,2,3,523,Потенциальные лоялисты
4548,253,4,127.49,3,3,3,333,Обычные клиенты
769,36,3,127.59,5,2,3,523,Потенциальные лоялисты
1343,364,4,127.6,2,3,3,233,Обычные клиенты
3119,362,3,127.66,2,3,3,233,Обычные клиенты
533,275,2,127.91,3,1,3,313,Засыпающие
3075,424,2,128.0,1,1,3,113,Потерянные
4451,335,3,128.14,2,2,3,223,Засыпающие
2519,230,1,128.16,3,1,3,313,Засыпающие
3796,235,3,128.24,3,3,3,333,Обычные клиенты
4853,320,4,128.61,2,4,3,243,Нельзя потерять
83,174,3,128.61,4,2,3,423,Потенциальные лоялисты
2757,111,3,128.86,5,3,3,533,Потенциальные лоялисты
4353,96,3,128.9,5,3,3,533,Потенциальные лоялисты
3126,166,4,129.17,4,4,3,443,Лояльные клиенты
3894,283,3,129.3,3,3,3,333,Обычные клиенты
1581,280,3,129.47,3,3,3,333,Обычные клиенты
3266,136,4,129.66,5,4,3,543,Лояльные клиенты
808,93,4,129.81,5,4,3,543,Лояльные клиенты
3839,259,3,129.83,3,3,3,333,Обычные клиенты
3311,221,3,129.88,3,3,3,333,Обычные клиенты
839,82,3,129.89,5,3,3,533,Потенциальные лоялисты
2857,67,4,129.94,5,4,3,543,Лояльные клиенты
919,385,3,130.07,1,3,3,133,Обычные клиенты
1109,320,2,130.26,2,1,3,213,Засыпающие
1746,484,3,130.27,1,3,3,133,Обычные клиенты
4583,288,3,130.46,3,3,3,333,Обычные клиенты
650,309,3,130.47,2,2,3,223,Засыпающие
1245,342,5,130.56,2,4,3,243,Нельзя потерять
11,355,3,130.6,2,3,3,233,Обычные клиенты
4519,180,4,130.62,4,4,3,443,Лояльные клиенты
2869,382,3,130.64,1,3,3,133,Обычные клиенты
3639,219,3,130.8,4,3,3,433,Потенциальные лоялисты
2574,288,4,130.82,3,4,3,343,Обычные клиенты
3681,134,3,130.84,5,2,3,523,Потенциальные лоялисты
3153,268,3,130.87,3,3,3,333,Обычные клиенты
666,183,2,131.07,4,2,3,423,Потенциальные лоялисты
2975,126,4,131.16,5,3,3,533,Потенциальные лоялисты
4994,91,3,131.2,5,3,3,533,Потенциальные лоялисты
215,181,3,131.25,4,2,3,423,Потенциальные лоялисты
1417,248,3,131.27,3,3,3,333,Обычные клиенты
2618,167,3,131.41,4,2,3,423,Потенциальные лоялисты
2608,291,4,131.45,3,4,3,343,Обычные клиенты
2318,160,4,131.52,4,4,3,443,Лояльные клиенты
1434,84,4,131.54,5,4,3,543,Лояльные клиенты
4572,283,3,131.66,3,3,3,333,Обычные клиенты
716,137,3,131.74,5,2,3,523,Потенциальные лоялисты
2874,103,2,131.76,5,1,3,513,Новички
4697,268,4,131.85,3,4,3,343,Обычные клиенты
996,124,4,131.89,5,3,3,533,Потенциальные лоялисты
3059,313,3,131.95,2,2,3,223,Засыпающие
3099,137,4,131.96,5,4,3,543,Лояльные клиенты
2192,88,5,132.06,5,4,3,543,Лояльные клиенты
4076,363,4,132.17,2,3,3,233,Обычные клиенты
4544,405,3,132.4,1,3,3,133,Обычные клиенты
140,255,4,132.44,3,3,3,333,Обычные клиенты
2566,252,2,132.52,3,1,3,313,Засыпающие
920,139,4,132.52,5,4,3,543,Лояльные клиенты
4283,285,5,132.52,3,4,3,343,Обычные клиенты
2461,228,3,132.56,3,3,3,333,Обычные клиенты
4067,104,4,132.8,5,4,3,543,Лояльные клиенты
404,110,3,132.96,5,3,3,533,Потенциальные лоялисты
3118,347,3,133.06,2,2,3,223,Засыпающие
857,207,5,133.07,4,4,3,443,Лояльные клиенты
729,259,6,133.1,3,5,3,353,Обычные клиенты
3635,394,3,133.15,1,3,3,133,Обычные клиенты
4658,259,5,133.25,3,5,3,353,Обычные клиенты
3754,478,3,133.28,1,3,3,133,Обычные клиенты
119,426,4,133.47,1,4,3,143,Нельзя потерять
1555,335,5,133.5,2,4,3,243,Нельзя потерять
1455,476,3,133.54,1,3,3,133,Обычные клиенты
3201,183,4,133.57,4,4,3,443,Лояльные клиенты
2742,327,3,133.84,2,2,3,223,Засыпающие
3113,305,5,133.91,2,4,3,243,Нельзя потерять
529,352,5,134.04,2,5,3,253,Нельзя потерять
161,395,3,134.09,1,3,3,133,Обычные клиенты
2814,228,4,134.09,3,3,3,333,Обычные клиенты
4749,69,5,134.13,5,4,3,543,Лояльные клиенты
1900,396,1,134.13,1,1,3,113,Потерянные
3865,340,3,134.2,2,2,3,223,Засыпающие
414,441,3,134.24,1,2,3,123,Обычные клиенты
3055,299,2,134.26,2,2,3,223,Засыпающие
3925,336,3,134.26,2,2,3,223,Засыпающие
1904,200,4,134.38,4,4,3,443,Лояльные клиенты
2628,424,3,134.43,1,3,3,133,Обычные клиенты
4495,378,2,134.43,1,1,3,113,Потерянные
696,229,5,134.47,3,5,3,353,Обычные клиенты
950,195,3,134.47,4,3,3,433,Потенциальные лоялисты
2940,255,4,134.52,3,3,3,333,Обычные клиенты
3306,128,2,134.68,5,2,3,523,Потенциальные лоялисты
3809,508,2,134.71,1,1,3,113,Потерянные
3330,52,3,134.9,5,2,3,523,Потенциальные лоялисты
496,130,4,135.04,5,3,3,533,Потенциальные лоялисты
2797,105,4,135.06,5,4,3,543,Лояльные клиенты
2121,425,3,135.13,1,3,3,133,Обычные клиенты
2843,380,4,135.15,1,4,3,143,Нельзя потерять
4070,418,4,135.25,1,4,3,143,Нельзя потерять
4563,190,3,135.36,4,2,3,423,Потенциальные лоялисты
1329,262,4,135.45,3,4,3,343,Обычные клиенты
1701,277,3,135.46,3,3,3,333,Обычные клиенты
1579,84,3,135.75,5,3,3,533,Потенциальные лоялисты
3303,297,3,135.86,2,2,3,223,Засыпающие
1307,103,2,135.86,5,1,3,513,Новички
1274,72,5,135.93,5,4,3,543,Лояльные клиенты
117,387,3,135.97,1,3,3,133,Обычные клиенты
4008,320,5,136.01,2,4,3,243,Нельзя потерять
2282,361,2,136.11,2,2,3,223,Засыпающие
2224,254,3,136.17,3,3,3,333,Обычные клиенты
2359,345,4,136.26,2,4,3,243,Нельзя потерять
2508,251,5,136.63,3,5,3,353,Обычные клиенты
4047,95,4,136.64,5,4,3,543,Лояльные клиенты
3696,324,3,136.69,2,2,3,223,Засыпающие
3885,440,5,136.8,1,5,3,153,Нельзя потерять
732,385,1,136.89,1,1,3,113,Потерянные
3205,204,3,137.14,4,3,3,433,Потенциальные лоялисты
3835,201,4,137.38,4,4,3,443,Лояльные клиенты
1093,264,4,137.55,3,4,3,343,Обычные клиенты
2470,535,3,137.59,1,3,3,133,Обычные клиенты
2652,457,2,137.65,1,2,3,123,Обычные клиенты
1509,64,5,137.66,5,4,3,543,Лояльные клиенты
4987,192,3,137.69,4,3,3,433,Потенциальные лоялисты
728,157,4,137.74,4,4,3,443,Лояльные клиенты
3799,200,4,137.91,4,4,3,443,Лояльные клиенты
3588,327,4,137.92,2,4,3,243,Нельзя потерять
171,83,4,137.94,5,4,3,543,Лояльные клиенты
708,73,6,138.23,5,5,3,553,Лояльные клиенты
4289,310,4,138.43,2,4,3,243,Нельзя потерять
45,205,3,138.47,4,3,3,433,Потенциальные лоялисты
2324,238,3,138.64,3,3,3,333,Обычные клиенты
279,290,4,138.77,3,4,3,343,Обычные клиенты
3571,150,5,138.89,4,4,3,443,Лояльные клиенты
1294,204,4,138.93,4,4,3,443,Лояльные клиенты
2105,324,3,138.94,2,2,3,223,Засыпающие
35,261,1,138.99,3,1,3,313,Засыпающие
3254,332,2,139.02,2,2,3,223,Засыпающие
3214,333,5,139.06,2,4,3,243,Нельзя потерять
2571,246,2,139.07,3,1,3,313,Засыпающие
2668,132,3,139.24,5,3,3,533,Потенциальные лоялисты
3767,283,4,139.3,3,4,3,343,Обычные клиенты
3703,432,2,139.44,1,2,3,123,Обычные клиенты
4564,75,5,139.49,5,4,3,543,Лояльные клиенты
1451,290,3,139.53,3,3,3,333,Обычные клиенты
3850,188,5,139.8,4,4,3,443,Лояльные клиенты
2283,73,4,139.99,5,4,3,543,Лояльные клиенты
3851,236,4,140.04,3,3,3,333,Обычные клиенты
1075,290,3,140.04,3,3,3,333,Обычные клиенты
2959,152,4,140.09,4,4,3,443,Лояльные клиенты
3086,396,2,140.15,1,1,3,113,Потерянные
3208,322,2,140.36,2,2,3,223,Засыпающие
4705,393,4,140.37,1,4,3,143,Нельзя потерять
2597,451,4,140.49,1,3,3,133,Обычные клиенты
2351,283,3,140.56,3,3,3,333,Обычные клиенты
1912,571,3,140.7,1,3,3,133,Обычные клиенты
4311,112,4,140.75,5,3,3,533,Потенциальные лоялисты
1631,208,2,140.9,4,2,3,423,Потенциальные лоялисты
3911,395,4,140.9,1,4,3,143,Нельзя потерять
3093,343,5,140.96,2,4,3,243,Нельзя потерять
2425,327,4,141.01,2,4,3,243,Нельзя потерять
94,256,3,141.01,3,3,3,333,Обычные клиенты
3469,99,3,141.04,5,3,3,533,Потенциальные лоялисты
2777,453,4,141.18,1,3,3,133,Обычные клиенты
979,205,4,141.35,4,4,3,443,Лояльные клиенты
4336,296,3,141.36,3,3,3,333,Обычные клиенты
2478,171,2,141.53,4,2,3,423,Потенциальные лоялисты
4578,287,4,141.53,3,4,3,343,Обычные клиенты
2578,19,3,141.79,5,3,3,533,Потенциальные лоялисты
999,285,2,141.89,3,2,3,323,Засыпающие
4396,53,3,142.04,5,2,3,523,Потенциальные лоялисты
263,440,3,142.11,1,2,3,123,Обычные клиенты
